PMID,Diagnostic criteria,Prevalence or Incidence,"Type (Any, early to intermediate, late-wet, late-dry)",Sex,Age,End hypothesized 95,age_start,age_end,Region,Nation,Ethnicity,First authors,Period,year_start,year_end,Sample size,Patients with AMD,proportion,standard error,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
,,,Early to intermediate,,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,632.0,0.23407407407407407,0.008148696826519744,,,,
,,,Early to intermediate,,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,355.0,0.372507869884575,0.0156612137698736,,,,
,,,Early to intermediate,,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,1567.0,0.20300557066977587,0.004578266826423635,,,,
,,,Late,Male,50-59,50-59,50.0,59.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,2.0,0.001053740779768177,0.0007447145725664637,,,,
,,,Late,Male,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,10.0,0.008257638315441783,0.002600490604302613,,,,
,,,Late,Male,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,13.0,0.029885057471264367,0.008163831195944115,,,,
,,,Late,Male,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,25.0,0.007054176072234763,0.0014058502677095992,,,,
,,,Late,Female,50-59,50-59,50.0,59.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,1.0,0.00046125461254612545,0.00046114822236767276,,,,
,,,Late,Female,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,6.0,0.004029550033579583,0.0016417391473298657,,,,
,,,Late,Female,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,10.0,0.019305019305019305,0.006045569476778531,,,,
,,,Late,Female,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,17.0,0.00407185628742515,0.000985557536826308,,,,
,,,Late,,50-59,50-59,50.0,59.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,4.0,0.000983767830791933,0.0004916419060748493,,,,
,,,Late,,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,16.0,0.005925925925925926,0.0014770853843077897,,,,
,,,Late,,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,23.0,0.024134312696747113,0.004971255006047772,,,,
,,,Late,,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,39.0,0.005052467936261173,0.000806995944355209,,,,
,,,Late-wet,Male,50-59,50-59,50.0,59.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,1.0,0.0005268703898840885,0.0005267315753935,,,,
,,,Late-wet,Male,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,8.0,0.006606110652353427,0.0023278853781792575,,,,
,,,Late-wet,Male,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,10.0,0.022988505747126436,0.007185559329310159,,,,
,,,Late-wet,Male,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,18.0,0.005079006772009029,0.0011940893824258056,,,,
,,,Late-wet,Female,50-59,50-59,50.0,59.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,0.0,0.0,0.0,,,,
,,,Late-wet,Female,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,4.0,0.002686366689053056,0.0013413779897529085,,,,
,,,Late-wet,Female,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,10.0,0.019305019305019305,0.006045569476778531,,,,
,,,Late-wet,Female,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,13.0,0.0031137724550898203,0.0008622595127630416,,,,
,,,Late-wet,,50-59,50-59,50.0,59.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,1.0,0.00024594195769798326,0.0002459117121149263,,,,
,,,Late-wet,,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,11.0,0.004074074074074074,0.0012258747435430252,,,,
,,,Late-wet,,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,20.0,0.02098635886673662,0.004643190142467935,,,,
,,,Late-wet,,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,31.0,0.004016064257028112,0.0007198565701979451,,,,
,,,Late-dry,Male,50-59,50-59,50.0,59.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,1.0,0.0005268703898840885,0.0005267315753935,,,,
,,,Late-dry,Male,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,2.0,0.0016515276630883566,0.0011668416791069311,,,,
,,,Late-dry,Male,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,3.0,0.006896551724137931,0.003967972150223869,,,,
,,,Late-dry,Male,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,7.0,0.0019751693002257337,0.0007458061840221056,,,,
,,,Late-dry,Female,50-59,50-59,50.0,59.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,1.0,0.00046125461254612545,0.00046114822236767276,,,,
,,,Late-dry,Female,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,2.0,0.001343183344526528,0.0009491359766133384,,,,
,,,Late-dry,Female,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,0.0,0.0,0.0,,,,
,,,Late-dry,Female,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,4.0,0.0009580838323353293,0.0004788123800183258,,,,
,,,Late-dry,,50-59,50-59,50.0,59.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,2.0,0.0004918839153959665,0.00034772889944401276,,,,
,,,Late-dry,,60-69,60-69,60.0,69.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,4.0,0.0014814814814814814,0.0007401918405240202,,,,
,,,Late-dry,,70+,70-95,70.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,3.0,0.0031479538300104933,0.0018146090773392574,,,,
,,,Late-dry,,50+,50-95,50.0,95.0,Asia,China,NR,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,12.0,0.001554605518849592,0.0004484269869250898,,,,
,,,Any,Male,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,302.0,0.15911485774499473,0.008396061341074755,,,,
,,,Any,Male,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,287.0,0.23699421965317918,0.012219704934672955,,,,
,,,Any,Male,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,160.0,0.367816091954023,0.02312024611359742,,,,
,,,Any,Male,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,748.0,0.2110609480812641,0.006854547852562189,,,,
,,,Any,Female,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,280.0,0.12915129151291513,0.0072026298053710965,,,,
,,,Any,Female,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,360.0,0.24177300201477503,0.011095737524378374,,,,
,,,Any,Female,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,218.0,0.42084942084942084,0.021691732221217456,,,,
,,,Any,Female,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,860.0,0.2059880239520958,0.006259019033935211,,,,
,,,Any,,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,581.0,0.14289227742252827,0.005488306992485098,,,,
,,,Any,,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,648.0,0.24,0.008219218670625302,,,,
,,,Any,,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,378.0,0.39664218258132217,0.015846759662237083,,,,
,,,Any,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,1606.0,0.20805803860603705,0.0046201747997659135,,,,
,,,Early,Male,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,186.0,0.09799789251844046,0.006824393177760973,,,,
,,,Early,Male,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,137.0,0.11312964492155243,0.009102196555320559,,,,
,,,Early,Male,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,53.0,0.12183908045977011,0.015683237917245834,,,,
,,,Early,Male,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,376.0,0.10609480812641084,0.005173041221397899,,,,
,,,Early,Female,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,186.0,0.08579335793357934,0.006014774923018023,,,,
,,,Early,Female,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,182.0,0.12222968435191403,0.008488509541402614,,,,
,,,Early,Female,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,89.0,0.1718146718146718,0.01657406393426434,,,,
,,,Early,Female,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,455.0,0.1089820359281437,0.00482272444613803,,,,
,,,Early,,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,370.0,0.09099852434825381,0.004510407512176281,,,,
,,,Early,,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,319.0,0.11814814814814815,0.0062119706194396955,,,,
,,,Early,,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,142.0,0.14900314795383002,0.011534937569674332,,,,
,,,Early,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,834.0,0.10804508356004663,0.003533405137997224,,,,
,,,Intermediate,Male,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,114.0,0.06006322444678609,0.005453879503770175,,,,
,,,Intermediate,Male,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,140.0,0.11560693641618497,0.009188455969067866,,,,
,,,Intermediate,Male,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,94.0,0.2160919540229885,0.019733641351443253,,,,
,,,Intermediate,Male,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,347.0,0.09791196388261851,0.004992240344781503,,,,
,,,Intermediate,Female,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,91.0,0.04197416974169742,0.004306753621956616,,,,
,,,Intermediate,Female,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,174.0,0.11685695097380792,0.008325214920997607,,,,
,,,Intermediate,Female,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,119.0,0.22972972972972974,0.018482694661385652,,,,
,,,Intermediate,Female,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,384.0,0.09197604790419162,0.004472576573013062,,,,
,,,Intermediate,,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,207.0,0.05090998524348254,0.003447239842215326,,,,
,,,Intermediate,,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,313.0,0.11592592592592593,0.006161021609132773,,,,
,,,Intermediate,,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,213.0,0.22350472193074503,0.013494795592576426,,,,
,,,Intermediate,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,733.0,0.09496048710972924,0.0033367580476232183,,,,
,,,Early to intermediate,Male,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,300.0,0.15806111696522657,0.008373455231420825,,,,
,,,Early to intermediate,Male,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,277.0,0.22873658133773742,0.012069717574370656,,,,
,,,Early to intermediate,Male,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,147.0,0.33793103448275863,0.02267884985711958,,,,
,,,Early to intermediate,Male,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,723.0,0.20400677200902934,0.0067690874049288075,,,,
,,,Early to intermediate,Female,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,277.0,0.12776752767527674,0.007169629807788592,,,,
,,,Early to intermediate,Female,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,356.0,0.23908663532572197,0.011053451431062141,,,,
,,,Early to intermediate,Female,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,208.0,0.4015444015444015,0.02153862002928522,,,,
,,,Early to intermediate,Female,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,839.0,0.20095808383233532,0.006201678976349368,,,,
,,,Early to intermediate,,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,577.0,0.14190850959173634,0.0054725196525065535,,,,
,,,Early to intermediate,,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,632.0,0.23407407407407407,0.008148696826519744,,,,
,,,Early to intermediate,,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,355.0,0.372507869884575,0.0156612137698736,,,,
,,,Early to intermediate,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,1567.0,0.20300557066977587,0.004578266826423635,,,,
,,,Late,Male,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,2.0,0.001053740779768177,0.0007447145725664637,,,,
,,,Late,Male,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,10.0,0.008257638315441783,0.002600490604302613,,,,
,,,Late,Male,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,13.0,0.029885057471264367,0.008163831195944115,,,,
,,,Late,Male,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,25.0,0.007054176072234763,0.0014058502677095992,,,,
,,,Late,Female,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,1.0,0.00046125461254612545,0.00046114822236767276,,,,
,,,Late,Female,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,6.0,0.004029550033579583,0.0016417391473298657,,,,
,,,Late,Female,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,10.0,0.019305019305019305,0.006045569476778531,,,,
,,,Late,Female,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,17.0,0.00407185628742515,0.000985557536826308,,,,
,,,Late,,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,4.0,0.000983767830791933,0.0004916419060748493,,,,
,,,Late,,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,16.0,0.005925925925925926,0.0014770853843077897,,,,
,,,Late,,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,23.0,0.024134312696747113,0.004971255006047772,,,,
,,,Late,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,39.0,0.005052467936261173,0.000806995944355209,,,,
,,,Late-wet,Male,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,1.0,0.0005268703898840885,0.0005267315753935,,,,
,,,Late-wet,Male,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,8.0,0.006606110652353427,0.0023278853781792575,,,,
,,,Late-wet,Male,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,10.0,0.022988505747126436,0.007185559329310159,,,,
,,,Late-wet,Male,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,18.0,0.005079006772009029,0.0011940893824258056,,,,
,,,Late-wet,Female,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,0.0,0.0,0.0,,,,
,,,Late-wet,Female,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,4.0,0.002686366689053056,0.0013413779897529085,,,,
,,,Late-wet,Female,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,10.0,0.019305019305019305,0.006045569476778531,,,,
,,,Late-wet,Female,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,13.0,0.0031137724550898203,0.0008622595127630416,,,,
,,,Late-wet,,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,1.0,0.00024594195769798326,0.0002459117121149263,,,,
,,,Late-wet,,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,11.0,0.004074074074074074,0.0012258747435430252,,,,
,,,Late-wet,,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,20.0,0.02098635886673662,0.004643190142467935,,,,
,,,Late-wet,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,31.0,0.004016064257028112,0.0007198565701979451,,,,
,,,Late-dry,Male,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1898.0,1.0,0.0005268703898840885,0.0005267315753935,,,,
,,,Late-dry,Male,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1211.0,2.0,0.0016515276630883566,0.0011668416791069311,,,,
,,,Late-dry,Male,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,435.0,3.0,0.006896551724137931,0.003967972150223869,,,,
,,,Late-dry,Male,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,3544.0,7.0,0.0019751693002257337,0.0007458061840221056,,,,
,,,Late-dry,Female,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2168.0,1.0,0.00046125461254612545,0.00046114822236767276,,,,
,,,Late-dry,Female,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,1489.0,2.0,0.001343183344526528,0.0009491359766133384,,,,
,,,Late-dry,Female,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,518.0,0.0,0.0,0.0,,,,
,,,Late-dry,Female,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4175.0,4.0,0.0009580838323353293,0.0004788123800183258,,,,
,,,Late-dry,,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,4066.0,2.0,0.0004918839153959665,0.00034772889944401276,,,,
,,,Late-dry,,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,2700.0,4.0,0.0014814814814814814,0.0007401918405240202,,,,
,,,Late-dry,,70+,70-95,70.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,953.0,3.0,0.0031479538300104933,0.0018146090773392574,,,,
,,,Late-dry,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Xue CC et al., 2021",2017-2019,2017.0,2019.0,7719.0,12.0,0.001554605518849592,0.0004484269869250898,,,,
33576860.0,Beckman,Prevalence,Early,,55-65,55-65,55.0,65.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,61338.0,894.0,0.014574977990805047,0.00048389478433178877,,,,
,,,Early,,66-75,66-75,66.0,75.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,37381.0,1329.0,0.03555282095182044,0.0009577469966824864,,,,
,,,Early,,76-85,76-85,76.0,85.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,17496.0,1039.0,0.05938500228623685,0.001786795924847582,,,,
,,,Early,,85+,85-95,85.0,95.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,3362.0,251.0,0.07465794170136823,0.0045330478419211015,,,,
,,,Early,Male,55+,55-95,55.0,95.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,52447.0,1295.0,0.024691593418117337,0.0006776184411731044,,,,
,,,Early,Female,55+,55-95,55.0,95.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,67405.0,2218.0,0.032905570803352865,0.0006871049838707339,,,,
,,,Early,,55+,55-95,55.0,95.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,119877.0,7026.0,0.05861007532721039,0.0006784267752967779,,,,
,,,Intermediate,,55-65,55-65,55.0,65.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,61338.0,417.0,0.006798395774234569,0.0003317852863407482,,,,
,,,Intermediate,,66-75,66-75,66.0,75.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,37381.0,1116.0,0.029854739038548996,0.0008802368895749157,,,,
,,,Intermediate,,76-85,76-85,76.0,85.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,17496.0,1236.0,0.07064471879286695,0.001937141525454485,,,,
,,,Intermediate,,85+,85-95,85.0,95.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,3362.0,371.0,0.11035098155859607,0.005403791671980088,,,,
,,,Intermediate,Male,55+,55-95,55.0,95.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,52447.0,1207.0,0.02301370907773562,0.0006547525802725756,,,,
,,,Intermediate,Female,55+,55-95,55.0,95.0,Europe,Spain,NR,"Zapata MA et al., 2021",2013-2019,2013.0,2019.0,67405.0,1981.0,0.02938951116386025,0.0006505379171078188,,,,
